subset,config,min_sample,k,cap,n_cases,n_moved,stat,mae,bias,rel_mae_vs_no_adjustment
season_2024-25,m3_k10_cap0.85-1.20,3.0,10.0,0.85-1.20,4774,3844,FG3A,1.845817106472512,-0.1122205045017386,1.0055380620089622
season_2024-25,m3_k10_cap0.85-1.20,3.0,10.0,0.85-1.20,4774,3844,OREB,0.913334460949246,-0.035527623130300334,1.0065612299858953
season_2024-25,m3_k10_cap0.85-1.20,3.0,10.0,0.85-1.20,4774,3844,POOLED,,,1.0033415793960814
season_2024-25,m3_k20_capnone,3.0,20.0,none,4774,3844,PTS,5.649093245844637,-0.8420170948693779,0.991514406209759
season_2024-25,m3_k20_capnone,3.0,20.0,none,4774,3844,AST,1.6884056480937144,-0.22257051727879282,0.9971947957024476
season_2024-25,m3_k20_capnone,3.0,20.0,none,4774,3844,REB,2.0463868654893407,-0.10736545308780206,0.9951294021573514
season_2024-25,m3_k20_capnone,3.0,20.0,none,4774,3844,STL,0.8315106469667873,-0.014438759097957336,1.0036943364711732
season_2024-25,m3_k20_capnone,3.0,20.0,none,4774,3844,BLK,0.5753610185992274,0.015717381009993,1.003571081515502
season_2024-25,m3_k20_capnone,3.0,20.0,none,4774,3844,FG3M,1.1320595465342453,-0.07053819646318799,1.0053448091853612
season_2024-25,m3_k20_capnone,3.0,20.0,none,4774,3844,TOV,1.0870594885664506,-0.04818042123756605,1.0037231601879155
season_2024-25,m3_k20_capnone,3.0,20.0,none,4774,3844,FG3A,1.8368625920463495,-0.1668035110708218,1.000659948651609
season_2024-25,m3_k20_capnone,3.0,20.0,none,4774,3844,OREB,0.9107137044735009,-0.04247303638806039,1.0036729650900564
season_2024-25,m3_k20_capnone,3.0,20.0,none,4774,3844,POOLED,,,1.0005005450190196
season_2024-25,m3_k20_cap0.75-1.35,3.0,20.0,0.75-1.35,4774,3844,PTS,5.649093245844637,-0.8420170948693779,0.991514406209759
season_2024-25,m3_k20_cap0.75-1.35,3.0,20.0,0.75-1.35,4774,3844,AST,1.6884056480937144,-0.22257051727879282,0.9971947957024476
season_2024-25,m3_k20_cap0.75-1.35,3.0,20.0,0.75-1.35,4774,3844,REB,2.0463868654893407,-0.10736545308780206,0.9951294021573514
season_2024-25,m3_k20_cap0.75-1.35,3.0,20.0,0.75-1.35,4774,3844,STL,0.8315009277018736,-0.014405171305130136,1.0036826046055811
season_2024-25,m3_k20_cap0.75-1.35,3.0,20.0,0.75-1.35,4774,3844,BLK,0.5753193785459229,0.015684689491316198,1.0034984510244218
season_2024-25,m3_k20_cap0.75-1.35,3.0,20.0,0.75-1.35,4774,3844,FG3M,1.1320169898245933,-0.07054678615085282,1.0053070159727377
season_2024-25,m3_k20_cap0.75-1.35,3.0,20.0,0.75-1.35,4774,3844,TOV,1.0870602532825615,-0.048181185953676896,1.0037238662792376
season_2024-25,m3_k20_cap0.75-1.35,3.0,20.0,0.75-1.35,4774,3844,FG3A,1.8368881592554298,-0.16681898433040065,1.000673876793124
season_2024-25,m3_k20_cap0.75-1.35,3.0,20.0,0.75-1.35,4774,3844,OREB,0.9106595949759301,-0.0425754428735965,1.0036133324748893
season_2024-25,m3_k20_cap0.75-1.35,3.0,20.0,0.75-1.35,4774,3844,POOLED,,,1.0004819723577276
season_2024-25,m3_k20_cap0.85-1.20,3.0,20.0,0.85-1.20,4774,3844,PTS,5.649435979031611,-0.8428601154623833,0.9915745618626367
season_2024-25,m3_k20_cap0.85-1.20,3.0,20.0,0.85-1.20,4774,3844,AST,1.6882357184555987,-0.22358135407538599,0.9970944330017212
season_2024-25,m3_k20_cap0.85-1.20,3.0,20.0,0.85-1.20,4774,3844,REB,2.0463718248296736,-0.10739871066617139,0.9951220880942507
season_2024-25,m3_k20_cap0.85-1.20,3.0,20.0,0.85-1.20,4774,3844,STL,0.8313010606793708,-0.014202886137440071,1.0034413504505502
season_2024-25,m3_k20_cap0.85-1.20,3.0,20.0,0.85-1.20,4774,3844,BLK,0.5753583849080486,0.015775867423479716,1.0035664877105357
season_2024-25,m3_k20_cap0.85-1.20,3.0,20.0,0.85-1.20,4774,3844,FG3M,1.1319703431234935,-0.07077064028678422,1.005265590573376
season_2024-25,m3_k20_cap0.85-1.20,3.0,20.0,0.85-1.20,4774,3844,TOV,1.086905805604912,-0.048726456144810006,1.0035812588941546
season_2024-25,m3_k20_cap0.85-1.20,3.0,20.0,0.85-1.20,4774,3844,FG3A,1.8368750426226956,-0.1668951847292686,1.0006667312999906
season_2024-25,m3_k20_cap0.85-1.20,3.0,20.0,0.85-1.20,4774,3844,OREB,0.910242934194334,-0.04338405695109802,1.0031541418861816
season_2024-25,m3_k20_cap0.85-1.20,3.0,20.0,0.85-1.20,4774,3844,POOLED,,,1.0003851826414885
season_2024-25,m3_k40_capnone,3.0,40.0,none,4774,3844,PTS,5.657159386766774,-0.9808702974820062,0.9929301546456164
season_2024-25,m3_k40_capnone,3.0,40.0,none,4774,3844,AST,1.6872123877230452,-0.24904569343171495,0.9964900402825089
season_2024-25,m3_k40_capnone,3.0,40.0,none,4774,3844,REB,2.047230664481775,-0.13510855231572294,0.9955397298432072
season_2024-25,m3_k40_capnone,3.0,40.0,none,4774,3844,STL,0.8292304936444935,-0.019784282906051612,1.000942024177614
season_2024-25,m3_k40_capnone,3.0,40.0,none,4774,3844,BLK,0.5745618786024661,0.014901207367990034,1.0021771848751204
season_2024-25,m3_k40_capnone,3.0,40.0,none,4774,3844,FG3M,1.128601012266155,-0.08494381847508477,1.0022733987772612
season_2024-25,m3_k40_capnone,3.0,40.0,none,4774,3844,TOV,1.0845221382912902,-0.05881218654282667,1.0013803286653773
season_2024-25,m3_k40_capnone,3.0,40.0,none,4774,3844,FG3A,1.833830134724081,-0.21495586827436652,0.9990079695642627
season_2024-25,m3_k40_capnone,3.0,40.0,none,4774,3844,OREB,0.9085668622047975,-0.05045862139618511,1.0013069882360508
season_2024-25,m3_k40_capnone,3.0,40.0,none,4774,3844,POOLED,,,0.9991164243407799
season_2024-25,m3_k40_cap0.75-1.35,3.0,40.0,0.75-1.35,4774,3844,PTS,5.657159386766774,-0.9808702974820062,0.9929301546456164
season_2024-25,m3_k40_cap0.75-1.35,3.0,40.0,0.75-1.35,4774,3844,AST,1.6872123877230452,-0.24904569343171495,0.9964900402825089
season_2024-25,m3_k40_cap0.75-1.35,3.0,40.0,0.75-1.35,4774,3844,REB,2.047230664481775,-0.13510855231572294,0.9955397298432072
season_2024-25,m3_k40_cap0.75-1.35,3.0,40.0,0.75-1.35,4774,3844,STL,0.8292285936132631,-0.01978238287482128,1.0009397307005645
season_2024-25,m3_k40_cap0.75-1.35,3.0,40.0,0.75-1.35,4774,3844,BLK,0.5745557337081768,0.01489438989515844,1.0021664666686232
season_2024-25,m3_k40_cap0.75-1.35,3.0,40.0,0.75-1.35,4774,3844,FG3M,1.128598381049837,-0.08494644969140275,1.0022710620806843
season_2024-25,m3_k40_cap0.75-1.35,3.0,40.0,0.75-1.35,4774,3844,TOV,1.0845221382912902,-0.05881218654282667,1.0013803286653773
season_2024-25,m3_k40_cap0.75-1.35,3.0,40.0,0.75-1.35,4774,3844,FG3A,1.8338305395140788,-0.2149554634843691,0.9990081900800161
season_2024-25,m3_k40_cap0.75-1.35,3.0,40.0,0.75-1.35,4774,3844,OREB,0.9085650933073706,-0.0504603902936119,1.0013050387819942
season_2024-25,m3_k40_cap0.75-1.35,3.0,40.0,0.75-1.35,4774,3844,POOLED,,,0.9991145268609548
season_2024-25,m3_k40_cap0.85-1.20,3.0,40.0,0.85-1.20,4774,3844,PTS,5.657159386766774,-0.9808702974820062,0.9929301546456164
season_2024-25,m3_k40_cap0.85-1.20,3.0,40.0,0.85-1.20,4774,3844,AST,1.687218034929417,-0.24903093476535576,0.99649337559758
season_2024-25,m3_k40_cap0.85-1.20,3.0,40.0,0.85-1.20,4774,3844,REB,2.047230664481775,-0.13510855231572294,0.9955397298432072
season_2024-25,m3_k40_cap0.85-1.20,3.0,40.0,0.85-1.20,4774,3844,STL,0.8292304742874013,-0.019731960533875673,1.0009420008121839
season_2024-25,m3_k40_cap0.85-1.20,3.0,40.0,0.85-1.20,4774,3844,BLK,0.5745428770901619,0.014863904985043313,1.002144041565725
season_2024-25,m3_k40_cap0.85-1.20,3.0,40.0,0.85-1.20,4774,3844,FG3M,1.1285468623341484,-0.08492146589246047,1.0022253100055818
season_2024-25,m3_k40_cap0.85-1.20,3.0,40.0,0.85-1.20,4774,3844,TOV,1.0845367161959594,-0.058826764447496106,1.0013937889963873
season_2024-25,m3_k40_cap0.85-1.20,3.0,40.0,0.85-1.20,4774,3844,FG3A,1.8338391666510023,-0.21499495781524586,0.9990128898493011
season_2024-25,m3_k40_cap0.85-1.20,3.0,40.0,0.85-1.20,4774,3844,OREB,0.9084893943528466,-0.050618942814293674,1.0012216130096927
season_2024-25,m3_k40_cap0.85-1.20,3.0,40.0,0.85-1.20,4774,3844,POOLED,,,0.9991003227028085
season_2024-25,m3_k80_capnone,3.0,80.0,none,4774,3844,PTS,5.670974265786991,-1.0795946562542733,0.995354906897434
season_2024-25,m3_k80_capnone,3.0,80.0,none,4774,3844,AST,1.6888625795472014,-0.2700078646624699,0.9974646654863616
season_2024-25,m3_k80_capnone,3.0,80.0,none,4774,3844,REB,2.0500554297950497,-0.15455717000719385,0.9969133738324447
season_2024-25,m3_k80_capnone,3.0,80.0,none,4774,3844,STL,0.8283587659185859,-0.0235287609996751,0.9998897848772152
season_2024-25,m3_k80_capnone,3.0,80.0,none,4774,3844,BLK,0.5740074934896175,0.014264018041047164,1.0012102009306187
season_2024-25,m3_k80_capnone,3.0,80.0,none,4774,3844,FG3M,1.1268859437200505,-0.09553695902488482,1.0007503028716598
season_2024-25,m3_k80_capnone,3.0,80.0,none,4774,3844,TOV,1.0835922653682042,-0.06627320932406747,1.0005217418090464
season_2024-25,m3_k80_capnone,3.0,80.0,none,4774,3844,FG3A,1.8336948584329278,-0.249043623214071,0.9989342756651407
season_2024-25,m3_k80_capnone,3.0,80.0,none,4774,3844,OREB,0.9076697972985451,-0.05647764527351097,1.0003183572426728
season_2024-25,m3_k80_capnone,3.0,80.0,none,4774,3844,POOLED,,,0.9990397344013993
season_2024-25,m3_k80_cap0.75-1.35,3.0,80.0,0.75-1.35,4774,3844,PTS,5.670974265786991,-1.0795946562542733,0.995354906897434
season_2024-25,m3_k80_cap0.75-1.35,3.0,80.0,0.75-1.35,4774,3844,AST,1.6888625795472014,-0.2700078646624699,0.9974646654863616
season_2024-25,m3_k80_cap0.75-1.35,3.0,80.0,0.75-1.35,4774,3844,REB,2.0500554297950497,-0.15455717000719385,0.9969133738324447
season_2024-25,m3_k80_cap0.75-1.35,3.0,80.0,0.75-1.35,4774,3844,STL,0.8283587659185859,-0.0235287609996751,0.9998897848772152
season_2024-25,m3_k80_cap0.75-1.35,3.0,80.0,0.75-1.35,4774,3844,BLK,0.5740074934896175,0.014264018041047164,1.0012102009306187
season_2024-25,m3_k80_cap0.75-1.35,3.0,80.0,0.75-1.35,4774,3844,FG3M,1.1268856086700654,-0.0955372940748699,1.0007500053247997
season_2024-25,m3_k80_cap0.75-1.35,3.0,80.0,0.75-1.35,4774,3844,TOV,1.0835922653682042,-0.06627320932406747,1.0005217418090464
season_2024-25,m3_k80_cap0.75-1.35,3.0,80.0,0.75-1.35,4774,3844,FG3A,1.8336948584329278,-0.249043623214071,0.9989342756651407
season_2024-25,m3_k80_cap0.75-1.35,3.0,80.0,0.75-1.35,4774,3844,OREB,0.9076697972985451,-0.05647764527351097,1.0003183572426728
season_2024-25,m3_k80_cap0.75-1.35,3.0,80.0,0.75-1.35,4774,3844,POOLED,,,0.999039701340637
season_2024-25,m3_k80_cap0.85-1.20,3.0,80.0,0.85-1.20,4774,3844,PTS,5.670974265786991,-1.0795946562542733,0.995354906897434
season_2024-25,m3_k80_cap0.85-1.20,3.0,80.0,0.85-1.20,4774,3844,AST,1.6888625795472014,-0.2700078646624699,0.9974646654863616
season_2024-25,m3_k80_cap0.85-1.20,3.0,80.0,0.85-1.20,4774,3844,REB,2.0500554297950497,-0.15455717000719385,0.9969133738324447
season_2024-25,m3_k80_cap0.85-1.20,3.0,80.0,0.85-1.20,4774,3844,STL,0.8283576920487947,-0.023526946027211934,0.9998884886376164
season_2024-25,m3_k80_cap0.85-1.20,3.0,80.0,0.85-1.20,4774,3844,BLK,0.5740056221681035,0.014262791932615045,1.001206936885793
season_2024-25,m3_k80_cap0.85-1.20,3.0,80.0,0.85-1.20,4774,3844,FG3M,1.126885539739711,-0.09553736300522435,1.0007499441100218
season_2024-25,m3_k80_cap0.85-1.20,3.0,80.0,0.85-1.20,4774,3844,TOV,1.0835922653682042,-0.06627320932406747,1.0005217418090464
season_2024-25,m3_k80_cap0.85-1.20,3.0,80.0,0.85-1.20,4774,3844,FG3A,1.8336945871691257,-0.24904357239672206,0.9989341278898942
season_2024-25,m3_k80_cap0.85-1.20,3.0,80.0,0.85-1.20,4774,3844,OREB,0.9076687121345028,-0.05647873043755315,1.0003171613127042
season_2024-25,m3_k80_cap0.85-1.20,3.0,80.0,0.85-1.20,4774,3844,POOLED,,,0.9990390385401462
season_2024-25,m3_k160_capnone,3.0,160.0,none,4774,3844,PTS,5.681928394179878,-1.1409002581238066,0.9972775475118385
season_2024-25,m3_k160_capnone,3.0,160.0,none,4774,3844,AST,1.6906345393859077,-0.2828606409025621,0.9985112084965361
season_2024-25,m3_k160_capnone,3.0,160.0,none,4774,3844,REB,2.0525829746778173,-0.16613411005200576,0.9981424836701454
season_2024-25,m3_k160_capnone,3.0,160.0,none,4774,3844,STL,0.8281978768508983,-0.02572260178960934,0.9996955799724107
season_2024-25,m3_k160_capnone,3.0,160.0,none,4774,3844,BLK,0.5736586639942188,0.013806245937733096,1.0006017565232899
season_2024-25,m3_k160_capnone,3.0,160.0,none,4774,3844,FG3M,1.1262889916005656,-0.10227527006638681,1.0002201693495376
season_2024-25,m3_k160_capnone,3.0,160.0,none,4774,3844,TOV,1.0832609041173116,-0.07073809106764783,1.0002157834273682
season_2024-25,m3_k160_capnone,3.0,160.0,none,4774,3844,FG3A,1.8343301617652867,-0.27013450412425094,0.999280367203337
season_2024-25,m3_k160_capnone,3.0,160.0,none,4774,3844,OREB,0.9074188498112209,-0.06018552405282374,1.000041794797804
season_2024-25,m3_k160_capnone,3.0,160.0,none,4774,3844,POOLED,,,0.999331854550252
season_2024-25,m3_k160_cap0.75-1.35,3.0,160.0,0.75-1.35,4774,3844,PTS,5.681928394179878,-1.1409002581238066,0.9972775475118385
season_2024-25,m3_k160_cap0.75-1.35,3.0,160.0,0.75-1.35,4774,3844,AST,1.6906345393859077,-0.2828606409025621,0.9985112084965361
season_2024-25,m3_k160_cap0.75-1.35,3.0,160.0,0.75-1.35,4774,3844,REB,2.0525829746778173,-0.16613411005200576,0.9981424836701454
season_2024-25,m3_k160_cap0.75-1.35,3.0,160.0,0.75-1.35,4774,3844,STL,0.8281978768508983,-0.02572260178960934,0.9996955799724107
season_2024-25,m3_k160_cap0.75-1.35,3.0,160.0,0.75-1.35,4774,3844,BLK,0.5736586639942188,0.013806245937733096,1.0006017565232899
season_2024-25,m3_k160_cap0.75-1.35,3.0,160.0,0.75-1.35,4774,3844,FG3M,1.1262889916005656,-0.10227527006638681,1.0002201693495376
season_2024-25,m3_k160_cap0.75-1.35,3.0,160.0,0.75-1.35,4774,3844,TOV,1.0832609041173116,-0.07073809106764783,1.0002157834273682
season_2024-25,m3_k160_cap0.75-1.35,3.0,160.0,0.75-1.35,4774,3844,FG3A,1.8343301617652867,-0.27013450412425094,0.999280367203337
season_2024-25,m3_k160_cap0.75-1.35,3.0,160.0,0.75-1.35,4774,3844,OREB,0.9074188498112209,-0.06018552405282374,1.000041794797804
season_2024-25,m3_k160_cap0.75-1.35,3.0,160.0,0.75-1.35,4774,3844,POOLED,,,0.999331854550252
season_2024-25,m3_k160_cap0.85-1.20,3.0,160.0,0.85-1.20,4774,3844,PTS,5.681928394179878,-1.1409002581238066,0.9972775475118385
season_2024-25,m3_k160_cap0.85-1.20,3.0,160.0,0.85-1.20,4774,3844,AST,1.6906345393859077,-0.2828606409025621,0.9985112084965361
season_2024-25,m3_k160_cap0.85-1.20,3.0,160.0,0.85-1.20,4774,3844,REB,2.0525829746778173,-0.16613411005200576,0.9981424836701454
season_2024-25,m3_k160_cap0.85-1.20,3.0,160.0,0.85-1.20,4774,3844,STL,0.8281978768508983,-0.02572260178960934,0.9996955799724107
season_2024-25,m3_k160_cap0.85-1.20,3.0,160.0,0.85-1.20,4774,3844,BLK,0.5736586639942188,0.013806245937733096,1.0006017565232899
season_2024-25,m3_k160_cap0.85-1.20,3.0,160.0,0.85-1.20,4774,3844,FG3M,1.1262891447407153,-0.10227511692623709,1.0002203053482621
season_2024-25,m3_k160_cap0.85-1.20,3.0,160.0,0.85-1.20,4774,3844,TOV,1.0832609041173116,-0.07073809106764783,1.0002157834273682
season_2024-25,m3_k160_cap0.85-1.20,3.0,160.0,0.85-1.20,4774,3844,FG3A,1.8343300011833956,-0.27013466470614245,0.9992802797238121
season_2024-25,m3_k160_cap0.85-1.20,3.0,160.0,0.85-1.20,4774,3844,OREB,0.9074188498112209,-0.06018552405282374,1.000041794797804
season_2024-25,m3_k160_cap0.85-1.20,3.0,160.0,0.85-1.20,4774,3844,POOLED,,,0.999331859941274
season_2024-25,m3_k320_capnone,3.0,320.0,none,4774,3844,PTS,5.6891262353912015,-1.175286586055763,0.9985408942020153
season_2024-25,m3_k320_capnone,3.0,320.0,none,4774,3844,AST,1.6917418408810896,-0.29000726208250677,0.9991651954631845
season_2024-25,m3_k320_capnone,3.0,320.0,none,4774,3844,REB,2.054310014333081,-0.1724744363011007,0.9989823189762783
season_2024-25,m3_k320_capnone,3.0,320.0,none,4774,3844,STL,0.8282722576780565,-0.02695623700110122,0.9997853630861122
season_2024-25,m3_k320_capnone,3.0,320.0,none,4774,3844,BLK,0.5734868182656576,0.01354585852706547,1.0003020153206517
season_2024-25,m3_k320_capnone,3.0,320.0,none,4774,3844,FG3M,1.1261211852171509,-0.10613313357545899,1.0000711460256049
season_2024-25,m3_k320_capnone,3.0,320.0,none,4774,3844,TOV,1.0831334501880854,-0.07322038445824414,1.0000981003916496
season_2024-25,m3_k320_capnone,3.0,320.0,none,4774,3844,FG3A,1.8348767837790299,-0.2820755167982116,0.9995781481906425
season_2024-25,m3_k320_capnone,3.0,320.0,none,4774,3844,OREB,0.9073668314059598,-0.06226385617515195,0.9999844667189673
season_2024-25,m3_k320_capnone,3.0,320.0,none,4774,3844,POOLED,,,0.9996119609305673
season_2024-25,m3_k320_cap0.75-1.35,3.0,320.0,0.75-1.35,4774,3844,PTS,5.6891262353912015,-1.175286586055763,0.9985408942020153
season_2024-25,m3_k320_cap0.75-1.35,3.0,320.0,0.75-1.35,4774,3844,AST,1.6917418408810896,-0.29000726208250677,0.9991651954631845
season_2024-25,m3_k320_cap0.75-1.35,3.0,320.0,0.75-1.35,4774,3844,REB,2.054310014333081,-0.1724744363011007,0.9989823189762783
season_2024-25,m3_k320_cap0.75-1.35,3.0,320.0,0.75-1.35,4774,3844,STL,0.8282722576780565,-0.02695623700110122,0.9997853630861122
season_2024-25,m3_k320_cap0.75-1.35,3.0,320.0,0.75-1.35,4774,3844,BLK,0.5734868182656576,0.01354585852706547,1.0003020153206517
season_2024-25,m3_k320_cap0.75-1.35,3.0,320.0,0.75-1.35,4774,3844,FG3M,1.1261211852171509,-0.10613313357545899,1.0000711460256049
season_2024-25,m3_k320_cap0.75-1.35,3.0,320.0,0.75-1.35,4774,3844,TOV,1.0831334501880854,-0.07322038445824414,1.0000981003916496
season_2024-25,m3_k320_cap0.75-1.35,3.0,320.0,0.75-1.35,4774,3844,FG3A,1.8348767837790299,-0.2820755167982116,0.9995781481906425
season_2024-25,m3_k320_cap0.75-1.35,3.0,320.0,0.75-1.35,4774,3844,OREB,0.9073668314059598,-0.06226385617515195,0.9999844667189673
season_2024-25,m3_k320_cap0.75-1.35,3.0,320.0,0.75-1.35,4774,3844,POOLED,,,0.9996119609305673
season_2024-25,m3_k320_cap0.85-1.20,3.0,320.0,0.85-1.20,4774,3844,PTS,5.6891262353912015,-1.175286586055763,0.9985408942020153
season_2024-25,m3_k320_cap0.85-1.20,3.0,320.0,0.85-1.20,4774,3844,AST,1.6917418408810896,-0.29000726208250677,0.9991651954631845
season_2024-25,m3_k320_cap0.85-1.20,3.0,320.0,0.85-1.20,4774,3844,REB,2.054310014333081,-0.1724744363011007,0.9989823189762783
season_2024-25,m3_k320_cap0.85-1.20,3.0,320.0,0.85-1.20,4774,3844,STL,0.8282722576780565,-0.02695623700110122,0.9997853630861122
season_2024-25,m3_k320_cap0.85-1.20,3.0,320.0,0.85-1.20,4774,3844,BLK,0.5734868182656576,0.01354585852706547,1.0003020153206517
season_2024-25,m3_k320_cap0.85-1.20,3.0,320.0,0.85-1.20,4774,3844,FG3M,1.1261211852171509,-0.10613313357545899,1.0000711460256049
season_2024-25,m3_k320_cap0.85-1.20,3.0,320.0,0.85-1.20,4774,3844,TOV,1.0831334501880854,-0.07322038445824414,1.0000981003916496
season_2024-25,m3_k320_cap0.85-1.20,3.0,320.0,0.85-1.20,4774,3844,FG3A,1.8348767837790299,-0.2820755167982116,0.9995781481906425
season_2024-25,m3_k320_cap0.85-1.20,3.0,320.0,0.85-1.20,4774,3844,OREB,0.9073668314059598,-0.06226385617515195,0.9999844667189673
season_2024-25,m3_k320_cap0.85-1.20,3.0,320.0,0.85-1.20,4774,3844,POOLED,,,0.9996119609305673
season_2024-25,m5_k0_capnone,5.0,0.0,none,4774,3264,PTS,5.787230723396979,-0.4135801972755948,1.015759943160556
season_2024-25,m5_k0_capnone,5.0,0.0,none,4774,3264,AST,1.7231349536599978,-0.15044369584549,1.0177063847321093
season_2024-25,m5_k0_capnone,5.0,0.0,none,4774,3264,REB,2.0946410888735723,-0.021591707681637404,1.0185947582333321
season_2024-25,m5_k0_capnone,5.0,0.0,none,4774,3264,STL,0.8532396658117595,-0.0009901198261011018,1.0299228558910154
season_2024-25,m5_k0_capnone,5.0,0.0,none,4774,3264,BLK,0.5806208123901512,0.01897293167541326,1.0127454551221067
season_2024-25,m5_k0_capnone,5.0,0.0,none,4774,3264,FG3M,1.156495604350209,-0.033670851226684576,1.0270456675522575
season_2024-25,m5_k0_capnone,5.0,0.0,none,4774,3264,TOV,1.1083940918921333,-0.0211305421428899,1.0234222067411538
season_2024-25,m5_k0_capnone,5.0,0.0,none,4774,3264,FG3A,1.891011872739504,-0.017275846254423567,1.0301586257287925
season_2024-25,m5_k0_capnone,5.0,0.0,none,4774,3264,OREB,0.9303018428605073,-0.018892695301415362,1.0252605231106606
season_2024-25,m5_k0_capnone,5.0,0.0,none,4774,3264,POOLED,,,1.022290713363554
season_2024-25,m5_k0_cap0.75-1.35,5.0,0.0,0.75-1.35,4774,3264,PTS,5.765193423589118,-0.43149232485461453,1.011892012630372
season_2024-25,m5_k0_cap0.75-1.35,5.0,0.0,0.75-1.35,4774,3264,AST,1.7184999663641378,-0.16343936915137142,1.014968899688277
season_2024-25,m5_k0_cap0.75-1.35,5.0,0.0,0.75-1.35,4774,3264,REB,2.088047537702749,-0.025811012460915043,1.015388406225621
season_2024-25,m5_k0_cap0.75-1.35,5.0,0.0,0.75-1.35,4774,3264,STL,0.8428673123037472,-0.0006613032485212003,1.017402664466113
season_2024-25,m5_k0_cap0.75-1.35,5.0,0.0,0.75-1.35,4774,3264,BLK,0.5793262464168188,0.020368141244454747,1.0104874137672835
season_2024-25,m5_k0_cap0.75-1.35,5.0,0.0,0.75-1.35,4774,3264,FG3M,1.1487209982930728,-0.0390687534052882,1.0201412958989007
season_2024-25,m5_k0_cap0.75-1.35,5.0,0.0,0.75-1.35,4774,3264,TOV,1.101877600791183,-0.024303440648759896,1.0174052839232426
season_2024-25,m5_k0_cap0.75-1.35,5.0,0.0,0.75-1.35,4774,3264,FG3A,1.8850776535803058,-0.02252520991576331,1.0269258659868048
season_2024-25,m5_k0_cap0.75-1.35,5.0,0.0,0.75-1.35,4774,3264,OREB,0.9231671564203174,-0.022322635141362637,1.0173975779729756
season_2024-25,m5_k0_cap0.75-1.35,5.0,0.0,0.75-1.35,4774,3264,POOLED,,,1.0168899356177323
season_2024-25,m5_k0_cap0.85-1.20,5.0,0.0,0.85-1.20,4774,3264,PTS,5.7269980139696735,-0.4988251457504535,1.0051880519696734
season_2024-25,m5_k0_cap0.85-1.20,5.0,0.0,0.85-1.20,4774,3264,AST,1.7061087446737548,-0.18773284945356203,1.0076504796178418
season_2024-25,m5_k0_cap0.85-1.20,5.0,0.0,0.85-1.20,4774,3264,REB,2.0777075551202926,-0.0467078964172323,1.0103602168548216
season_2024-25,m5_k0_cap0.85-1.20,5.0,0.0,0.85-1.20,4774,3264,STL,0.8368294579434968,-0.00490709664194241,1.010114531418235
